Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
ki_44_1_ep_0;"Ki-44-I ""Shōki"" (47th Dokuritsu Chutai №134), 1943";Ki-44-I 34 Shoki;Ki-44-I 二​式​战​斗​机​一​型 钟​馗 (“34”​号);34;;;;;;;;;;;;;;;;;;;
ki_44_1_ep_1;Ki-44-I;Ki-44;二​式​战;2;;;;;;;;;;;;;;;;;;;
ki_44_1_ep_2;Ki-44-I;Ki-44;二​式​战;2;;;;;;;;;;;;;;;;;;;
yak-9b_shop;Yak-9B;Yak-9B;雅​克​-9B;same;;;;;;;;;;;;;;;;;;;
yak-9b_0;Yak-9B, 1944;Yak-9B;雅​克​-9B;6;;;;;;;;;;;;;;;;;;;
yak-9b_1;Yak-9B;Yak-9;雅​克​-9;1;;;;;;;;;;;;;;;;;;;
yak-9b_2;Yak-9B;Yak-9;雅​克​-9;1;;;;;;;;;;;;;;;;;;;
pe-8_m82_shop;Pe-8 M-82;Pe-8;佩​-8;5;;;;;;;;;;;;;;;;;;;
pe-8_m82_0;Pe-8 4M-82, 1943;Pe-8;佩​-8;12;;;;;;;;;;;;;;;;;;;
pe-8_m82_1;Pe-8 M-82;Pe-8;佩​-8;5;;;;;;;;;;;;;;;;;;;
pe-8_m82_2;Pe-8;Pe-8;佩​-8;same;;;;;;;;;;;;;;;;;;;
hunter_f1_shop;Hunter F.1;Hunter F.1;猎​人 F.1;same;;;;;;;;;;;;;;;;;;;
hunter_f1_0;Hunter F Mk.1, 1955;Hunter F.1;猎​人 F.1;9;;;;;;;;;;;;;;;;;;;
hunter_f1_1;Hunter F.1;Hunter F;猎​人 F;2;;;;;;;;;;;;;;;;;;;
hunter_f1_2;Hunter F1;Hunter;猎​人;3;;;;;;;;;;;;;;;;;;;
hunter_f6_shop;Hunter F.6;Hunter F.6;猎​人 F.6;same;;;;;;;;;;;;;;;;;;;
hunter_f6_0;Hunter F Mk.6, 1977;Hunter F.6;猎​人 F.6;9;;;;;;;;;;;;;;;;;;;
hunter_f6_1;Hunter F.6;Hunter F;猎​人 F;2;;;;;;;;;;;;;;;;;;;
hunter_f6_2;Hunter F6;Hunter;猎​人;3;;;;;;;;;;;;;;;;;;;
hunter_f6_holland_shop;◘Hunter F.6;◘Hunter F.6;◘​猎​人 F.6;same;;;;;;;;;;;;;;;;;;;
hunter_f6_holland_0;◘Hunter F Mk.6, 1960;◘Hunter F.6;◘​猎​人 F.6;9;;;;;;;;;;;;;;;;;;;
hunter_f6_holland_1;◘Hunter F.6;◘Hunter F;◘​猎​人 F;2;;;;;;;;;;;;;;;;;;;
hunter_f6_holland_2;◘Hunter F6;◘Hunter;◘​猎​人;3;;;;;;;;;;;;;;;;;;;
spitfire_fr_mk14e_belgium_shop;▄Spitfire FR Mk.14e;▄Spitfire FR Mk XIVe;▄​喷​火 FR Mk XIVE;-1;;;;;;;;;;;;;;;;;;;
spitfire_fr_mk14e_belgium_0;▄Spitfire FR Mk.XIVe, 1945;▄Spitfire FR Mk XIVe;▄​喷​火 FR Mk XIVE;6;;;;;;;;;;;;;;;;;;;
spitfire_fr_mk14e_belgium_1;▄Spitfire FR Mk.14e;▄Spitfire FR;▄​喷​火 FR Mk XIVE;7;;;;;;;;;;;;;;;;;;;
spitfire_fr_mk14e_belgium_2;▄Spitfire FR.14e;▄Spitfire;▄​喷​火;7;;;;;;;;;;;;;;;;;;;
hunter_f9_rhodesia_shop;Hunter FGA.9;Hunter FGA.9;猎​人 FGA.9;same;;;;;;;;;;;;;;;;;;;
hunter_f9_rhodesia_0;Hunter FGA Mk.9, 1972;Hunter FGA.9;猎​人 FGA.9;9;;;;;;;;;;;;;;;;;;;
hunter_f9_rhodesia_1;Hunter FGA.9;Hunter FGA.9;猎​人 FGA.9;same;;;;;;;;;;;;;;;;;;;
hunter_f9_rhodesia_2;Hunter FGA;Hunter;猎​人;4;;;;;;;;;;;;;;;;;;;
hunter_f58a_1971_switzerland_shop;◌Hunter F.58;◌Hunter F.58A (1971);◌​猎​人 F.58A (1971);-8;;;;;;;;;;;;;;;;;;;
hunter_f58a_1971_switzerland_0;◌Hunter F Mk.58A, 1971;◌Hunter F.58A (1971);◌​猎​人 F.58A (1971);2;;;;;;;;;;;;;;;;;;;
hunter_f58a_1971_switzerland_1;◌Hunter F.58;◌Hunter F;◌​猎​人 F;3;;;;;;;;;;;;;;;;;;;
hunter_f58a_1971_switzerland_2;◌Hunter F;◌Hunter;◌​猎​人;2;;;;;;;;;;;;;;;;;;;
hunter_f58_switzerland_shop;◌Hunter F.58 (l);◌Hunter F.58;◌​猎​人 F.58;4;;;;;;;;;;;;;;;;;;;
hunter_f58_switzerland_0;◌Hunter F Mk.58A (Hunter 80), 1986;◌Hunter F.58;◌​猎​人 F.58;22;;;;;;;;;;;;;;;;;;;
hunter_f58_switzerland_1;◌Hunter F.58 (l);◌Hunter F;◌​猎​人 F;7;;;;;;;;;;;;;;;;;;;
hunter_f58_switzerland_2;◌Hunter F (l);◌Hunter;◌​猎​人;6;;;;;;;;;;;;;;;;;;;
c_3604_shop;◌С-3604;◌С-3604;◌​С​-3604;same;;;;;;;;;;;;;;;;;;;
c_3604_0;◌С-3604, 1949;◌С-3604;◌​С​-3604;6;;;;;;;;;;;;;;;;;;;
c_3604_1;◌С-3604;◌С-3604;◌​С​-3604;same;;;;;;;;;;;;;;;;;;;
c_3604_2;◌С-3604;◌С-3604;◌​С​-3604;same;;;;;;;;;;;;;;;;;;;
ffa_p16_shop;P-16;◌FFA P-16;◌​FFA P-16;-5;;;;;;;;;;;;;;;;;;;
ffa_p16_0;P-16 Mk.III, 1960;◌FFA P-16;◌​FFA P-16;8;;;;;;;;;;;;;;;;;;;
ffa_p16_1;P-16;◌P-16;◌​P-16;-1;;;;;;;;;;;;;;;;;;;
ffa_p16_2;P-16;◌P-16;◌​P-16;-1;;;;;;;;;;;;;;;;;;;
p-38e_shop;P-38E;P-38E;P-38E;same;;;;;;;;;;;;;;;;;;;
p-38e_0;"P-38E ""Lightning"", 1941";P-38E Lightning;P-38E 闪​电;8;;;;;;;;;;;;;;;;;;;
p-38e_1;P-38E;P-38E;P-38E;same;;;;;;;;;;;;;;;;;;;
p-38e_2;P-38E;P-38;P-38;1;;;;;;;;;;;;;;;;;;;
p-38k_shop;P-38K;P-38K;P-38K;same;;;;;;;;;;;;;;;;;;;
p-38k_0;"P-38K-1 ""Lightning"", 1943";P-38K Lightning;P-38K 闪​电;10;;;;;;;;;;;;;;;;;;;
p-38k_1;P-38K;P-38K;P-38K;same;;;;;;;;;;;;;;;;;;;
p-38k_2;P-38K;P-38;P-38;1;;;;;;;;;;;;;;;;;;;
p-38l_shop;P-38L-5;P-38L-5-LO;P-38L-5-LO;-3;;;;;;;;;;;;;;;;;;;
p-38l_0;"P-38L-5-LO ""Lightning"", 1944";P-38L-5-LO Lightning;P-38L-5-LO 闪​电;8;;;;;;;;;;;;;;;;;;;
p-38l_1;P-38L-5;P-38L;P-38L;2;;;;;;;;;;;;;;;;;;;
p-38l_2;P-38L;P-38;P-38;1;;;;;;;;;;;;;;;;;;;
p-38l_1_china_rocaf_shop;☀P-38L-1;␗P-38L-1;␗​P-38L-1;0;;;;;;;;;;;;;;;;;;;
p-38l_1_china_rocaf_0;"☀P-38L-1-LO ""Lightning"", 1947";␗P-38L-1 Lightning;␗​P-38L-1 闪​电;11;;;;;;;;;;;;;;;;;;;
p-38l_1_china_rocaf_1;☀P-38L-1;␗P-38L;␗​P-38L;2;;;;;;;;;;;;;;;;;;;
p-38l_1_china_rocaf_2;☀P-38L;␗P-38;␗​P-38L;1;;;;;;;;;;;;;;;;;;;
do_17z_2_shop;Do 17 Z-2;Do 17 Z-2;Do 17 Z-2;same;;;;;;;;;;;;;;;;;;;
do_17z_2_0;"Do 17 Z-2 ""Fliegender Bleistift"", 1940";Do 17 Z-2;Do 17 Z-2;29;;;;;;;;;;;;;;;;;;;
do_17z_2_1;Do 17 Z-2 (┓);Do 17 Z;Do 17 Z;6;;;;;;;;;;;;;;;;;;;
do_17z_2_2;Do 17 Z┓;Do 17;Do 17;3;;;;;;;;;;;;;;;;;;;
do_17z_7_shop;Do 17 Z-7;Do 17 Z-7;Do 17 Z-7;same;;;;;;;;;;;;;;;;;;;
do_17z_7_0;"Do 17 Z-7 ""Kauz I"", 1941";Do 17 Z-7;Do 17 Z-7;15;;;;;;;;;;;;;;;;;;;
do_17z_7_1;Do 17 Z-7 (┖);Do 17 Z;Do 17 Z;6;;;;;;;;;;;;;;;;;;;
do_17z_7_2;Do 17 Z┖;Do 17;Do 17;3;;;;;;;;;;;;;;;;;;;
shop/group/do_17_group;Do 17;Do 17;Do 17;same;;;;;;;;;;;;;;;;;;;
sb2c_4_shop;SB2C-4;SB2C-4;SB2C-4;same;;;;;;;;;;;;;;;;;;;
sb2c_4_0;"SB2C-4 ""Helldiver"", 1945";SB2C-4 Helldiver;SB2C-4 地​狱​俯​冲​者;8;;;;;;;;;;;;;;;;;;;
sb2c_4_1;SB2C-4;SB2C-4;SB2C-4;same;;;;;;;;;;;;;;;;;;;
sb2c_4_2;SB2C-4;SB2C;SB2C-4;2;;;;;;;;;;;;;;;;;;;
shop/group/sb2c_group;SB2C;SB2C;SB2C;same;;;;;;;;;;;;;;;;;;;
p-51a_tl_shop;P-51A (TL);P-51A;P-51A;5;;;;;;;;;;;;;;;;;;;
p-51a_tl_0;"P-51A-10 ""Mustang"", 1943 (Thunder League)";P-51A Mustang;P-51A 野​马;28;;;;;;;;;;;;;;;;;;;
p-51a_tl_1;P-51A (TL);P-51A;P-51A;5;;;;;;;;;;;;;;;;;;;
p-51a_tl_2;P-51A;P-51;P-51;1;;;;;;;;;;;;;;;;;;;
tbd-1_1938_shop;TBD-1;TBD-1;TBD-1;same;;;;;;;;;;;;;;;;;;;
tbd-1_1938_0;"TBD-1 ""Devastator"", 1941";TBD-1 Devastator;TBD-1 蹂​躏​者;8;;;;;;;;;;;;;;;;;;;
tbd-1_1938_1;TBD-1;TBD-1;TBD-1;same;;;;;;;;;;;;;;;;;;;
tbd-1_1938_2;TBD;TBD-1;TBD-1;-2;;;;;;;;;;;;;;;;;;;
shop/group/p-38_group;P-38 (e);P-38 (e);P-38 早​期​型;same;;;;;;;;;;;;;;;;;;;
shop/group/p-38_late_group;P-38 (l);P-38 (l);P-38 后​期​型;same;;;;;;;;;;;;;;;;;;;
p-38j_shop;P-38J-15;P-38J-15;P-38J-15;same;;;;;;;;;;;;;;;;;;;
p-38j_0;"P-38J-15 ""Lightning"", 1943";P-38J-15 Lightning;P-38J-15 闪​电;8;;;;;;;;;;;;;;;;;;;
p-38j_1;P-38J-15;P-38J;P-38J;3;;;;;;;;;;;;;;;;;;;
p-38j_2;P-38J;P-38;P-38;1;;;;;;;;;;;;;;;;;;;
a7m1_shop;A7M1;A7M1 (NK9H);试​制​烈​风;-7;;;;;;;;;;;;;;;;;;;
a7m1_0;A7M1 Experimental Reppū, 1944P;A7M1 Reppu (NK9H);A7M1 十​七​试​舰​上​战​斗​机;13;;;;;;;;;;;;;;;;;;;
a7m1_1;A7M1;A7M1;试​制​烈​风;same;;;;;;;;;;;;;;;;;;;
a7m1_2;A7M1;A7M;烈​风;1;;;;;;;;;;;;;;;;;;;
po-2_nw_shop;Po-2 Night Witch;Po-2 Night Witch;波​-2 夜​魔​女;same;n;;;;;;;;;;;;;;;;;;
po-2_nw_0;U-2LNB (588rd N.Lb.A.P.);Po-2 Night Witch;波​-2 夜​魔​女;8;n;;;;;;;;;;;;;;;;;;
po-2_nw_1;Po-2 N.Witch;Po-2;波​-2;8;n;;;;;;;;;;;;;;;;;;
po-2_nw_2;2-oP;Po-2;波​-2;0;n;;;;;;;;;;;;;;;;;;
a7m2_shop;A7M2;A7M2;烈​风​一​一​型;same;;;;;;;;;;;;;;;;;;;
a7m2_0;A7M2 Reppū model 11, 1945;A7M2 Reppu;A7M2 烈​风​一​一​型;15;;;;;;;;;;;;;;;;;;;
a7m2_1;A7M2;A7M2;烈​风​一​一​型;same;;;;;;;;;;;;;;;;;;;
a7m2_2;A7M2;A7M;烈​风;1;;;;;;;;;;;;;;;;;;;
ki_61_1a_tei_shop;Ki-61-I tei;Ki-61-I Tei;三​式​战​一​型​丁;0;;;;;;;;;;;;;;;;;;;
ki_61_1a_tei_0;"Ki-61-I tei ""Hien"", 1944";Ki-61-I Tei Hien;Ki-61-Id 三​式​战​斗​机​一​型​丁 飞​燕;8;;;;;;;;;;;;;;;;;;;
ki_61_1a_tei_1;Ki-61-I tei;Ki-61-I;三​式​战​一​型;4;;;;;;;;;;;;;;;;;;;
ki_61_1a_tei_2;Ki-61-Id;Ki-61;三​式​战;3;;;;;;;;;;;;;;;;;;;
bf2c_1_shop;BF2C-1;BF2C-1;BF2C-1;same;;;;;;;;;;;;;;;;;;;
bf2c_1_0;"BF2C-1 ""Goshawk"", 1935";BF2C-1 Goshawk;BF2C-1 苍​鹰;8;;;;;;;;;;;;;;;;;;;
bf2c_1_1;BF2C-1;BF2C-1;BF2C-1;same;;;;;;;;;;;;;;;;;;;
bf2c_1_2;BF2C;BF2C-1;BF2C-1;-2;;;;;;;;;;;;;;;;;;;
f3f-2_shop;F3F-2;F3F-2;F3F-2;same;;;;;;;;;;;;;;;;;;;
f3f-2_0;F3F-2, 1939;F3F-2;F3F-2;6;;;;;;;;;;;;;;;;;;;
f3f-2_1;F3F-2;F3F-2;F3F-2;same;;;;;;;;;;;;;;;;;;;
f3f-2_2;F3F;F3F;F3F;same;;;;;;;;;;;;;;;;;;;
f3f-2_galer_shop;Galer's F3F-2;Galer's F3F-2;F3F-2 (盖​勒​座​机);same;;;;;;;;;;;;;;;;;;;
f3f-2_galer_0;Robert Galer's F3F-2, 1940;Galer's F3F-2;F3F-2 (盖​勒​座​机);13;;;;;;;;;;;;;;;;;;;
f3f-2_galer_1;▃F3F-2;F3F-2;F3F-2;1;;;;;;;;;;;;;;;;;;;
f3f-2_galer_2;▃F3F;F3F;F3F;1;;;;;;;;;;;;;;;;;;;
mig-17_shop;MiG-17;MiG-17;米​格​-17;same;;;;;;;;;;;;;;;;;;;
mig-17_0;MiG-17, 1954;MiG-17;米​格​-17;6;;;;;;;;;;;;;;;;;;;
mig-17_1;MiG-17;MiG-17;米​格​-17;same;;;;;;;;;;;;;;;;;;;
mig-17_2;MiG-17;MiG-17;米​格​-17;same;;;;;;;;;;;;;;;;;;;
mig-17p_lim_5p_shop;◊Lim-5P;◊Lim-5P;Lim-5P;same;;;;;;;;;;;;;;;;;;;
mig-17p_lim_5p_0;◊Lim-5P, 1961;◊Lim-5P;授​权​生​产​战​斗​机​-5 截​击​型;6;;;;;;;;;;;;;;;;;;;
mig-17p_lim_5p_1;◊Lim-5P;◊Lim-5P;Lim-5P;same;;;;;;;;;;;;;;;;;;;
mig-17p_lim_5p_2;◊Lim-5;◊Lim-5;Lim-5;same;;;;;;;;;;;;;;;;;;;
mig-17pf_hungary_shop;◔MiG-17PF;◔MiG-17PF;◔​米​格​-17PF;same;;;;;;;;;;;;;;;;;;;
mig-17pf_hungary_0;◔MiG-17PF, 1960;◔MiG-17PF;◔​米​格​-17PF;6;;;;;;;;;;;;;;;;;;;
mig-17pf_hungary_1;◔MiG-17PF;◔MiG-17PF;◔​米​格​-17PF;same;;;;;;;;;;;;;;;;;;;
mig-17pf_hungary_2;◔MiG-17P;◔MiG-17;◔​米​格​-17;1;;;;;;;;;;;;;;;;;;;
mig-19pt_shop;MiG-19PT;MiG-19PT;米​格​-19PT;same;;;;;;;;;;;;;;;;;;;
mig-19pt_0;MiG-19PT, 1961;MiG-19PT;米​格​-19PT;6;;;;;;;;;;;;;;;;;;;
mig-19pt_1;MiG-19PT;MiG-19PT;米​格​-19PT;same;;;;;;;;;;;;;;;;;;;
mig-19pt_2;MiG-19PT;MiG-19;米​格​-19;2;;;;;;;;;;;;;;;;;;;
mig-19s_shop;◊MiG-19S;◊MiG-19S;◊​米​格​-19S;same;;;;;;;;;;;;;;;;;;;
mig-19s_0;◊MiG-19S, 1965;◊MiG-19S;◊​米​格​-19S;6;;;;;;;;;;;;;;;;;;;
mig-19s_1;◊MiG-19S;◊MiG-19S;◊​米​格​-19S;same;;;;;;;;;;;;;;;;;;;
mig-19s_2;◊MiG-19S;◊MiG-19;◊​米​格​-19;1;;;;;;;;;;;;;;;;;;;
stirling_mk1_shop;Stirling B Mk.I;Stirling B Mk I;斯​特​林 B Mk I;0;;;;;;;;;;;;;;;;;;;
stirling_mk1_0;Stirling B Mk.I, 1941;Stirling B Mk I;斯​特​林​ B Mk I;6;;;;;;;;;;;;;;;;;;;
stirling_mk1_1;Stirling B Mk.I;Stirling;斯​特​林;7;;;;;;;;;;;;;;;;;;;
stirling_mk1_2;Stirling I;Stirling;斯​特​林;2;;;;;;;;;;;;;;;;;;;
stirling_mk3_shop;Stirling B Mk.III;Stirling B Mk III;斯​特​林 B Mk III;0;;;;;;;;;;;;;;;;;;;
stirling_mk3_0;Stirling B Mk.III, 1943;Stirling B Mk III;斯​特​林 B Mk III;6;;;;;;;;;;;;;;;;;;;
stirling_mk3_1;Stirling B Mk.III;Stirling;斯​特​林;9;;;;;;;;;;;;;;;;;;;
stirling_mk3_2;Stirling III;Stirling;斯​特​林;4;;;;;;;;;;;;;;;;;;;
ki_44_2_otsu_shop;Ki-44-II otsu;Ki-44-II Otsu;二​式​战​二​型​乙;0;;;;;;;;;;;;;;;;;;;
ki_44_2_otsu_0;"Ki-44-II otsu ""Shōki"", 1944";Ki-44-II Otsu Shoki;Ki-44-IIb 二​式​战​斗​机​二​型​乙 钟​馗;8;;;;;;;;;;;;;;;;;;;
ki_44_2_otsu_1;Ki-44-II otsu;Ki-44-II;二​式​战​二​型;5;;;;;;;;;;;;;;;;;;;
ki_44_2_otsu_2;Ki-44-II (40);Ki-44;二​式​战;8;;;;;;;;;;;;;;;;;;;
ju-88a-1_shop;Ju 88 A-1;Ju 88 A-1;Ju 88 A-1;same;;;;;;;;;;;;;;;;;;;
ju-88a-1_0;Ju 88 A-1, 1941;Ju 88 A-1;Ju 88 A-1;6;;;;;;;;;;;;;;;;;;;
ju-88a-1_1;Ju 88 A-1;Ju 88 A;Ju 88 A;2;;;;;;;;;;;;;;;;;;;
ju-88a-1_2;Ju 88 A-1;Ju 88;Ju 88;4;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_shop;Ki-44-II hei;Ki-44-II Hei;二​式​战​二​型​丙;0;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_0;"Ki-44-II hei ""Shōki"", 1944";Ki-44-II Hei Shoki;Ki-44-IIc 二​式​战​斗​机​二​型​丙 钟​馗;8;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_1;Ki-44-II hei;Ki-44-II;二​式​战​二​型;4;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_2;Ki-44-II;Ki-44;二​式​战;3;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_china_shop;☀Ki-44-II hei;␗Ki-44-II Hei;␗​二​式​战​二​型​丙;0;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_china_0;"☀Ki-44-II hei ""Tojo"", 1946";␗Ki-44-II Hei Shoki;␗​Ki-44-IIc 二​式​战​斗​机​二​型​丙 钟​馗;7;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_china_1;☀Ki-44-II hei;␗Ki-44-II;␗​二​式​战;4;;;;;;;;;;;;;;;;;;;
ki_44_2_hei_china_2;☀Ki-44-II;␗Ki-44;␗​二​式​战;3;;;;;;;;;;;;;;;;;;;
shop/group/ju-88a_group;Ju 88 A;Ju 88 A;Ju 88 A;same;;;;;;;;;;;;;;;;;;;
shop/group/ki_44_group;Ki-44;Ki-44;二​式​战;same;;;;;;;;;;;;;;;;;;;
shop/group/wellington_group;Wellington;Wellington;惠​灵​顿;same;;;;;;;;;;;;;;;;;;;
gladiator_mk1_china_shop;☀Gladiator Mk.I;␗Gladiator Mk I;␗​斗​士 Mk I;0;;;;;;;;;;;;;;;;;;;
gladiator_mk1_china_0;☀Gladiator Mk.I, 1939;␗Gladiator Mk I;␗​斗​士 Mk I;6;;;;;;;;;;;;;;;;;;;
gladiator_mk1_china_1;☀Gladiator Mk.I;␗Gladiator;␗​斗​士;5;;;;;;;;;;;;;;;;;;;
gladiator_mk1_china_2;☀Gladiator;␗Gladiator;␗​斗​士;0;;;;;;;;;;;;;;;;;;;
i-15bis_china_shop;☀I-15bis;␗I-15bis;␗​I-15bis;0;;;;;;;;;;;;;;;;;;;
i-15bis_china_0;"I-15bis ""Bian Bí Zi"", 1940";␗I-15bis;␗​I-15bis;18;;;;;;;;;;;;;;;;;;;
i-15bis_china_1;☀I-15bis;␗I-15;␗​I-15;3;;;;;;;;;;;;;;;;;;;
i-15bis_china_2;☀I-15bis;␗I-15;␗​I-15;3;;;;;;;;;;;;;;;;;;;
i-153_m62_china_shop;☀I-153;␗I-153 M-62;␗​I-153 (M-62);-5;;;;;;;;;;;;;;;;;;;
i-153_m62_china_0;"I-153 M-62 ""Hai'ōu"", 1941";␗I-153 M-62;␗​I-153 (M-62) 海​鸥;14;;;;;;;;;;;;;;;;;;;
i-153_m62_china_1;☀I-153;␗I-153;␗​I-153;0;;;;;;;;;;;;;;;;;;;
i-153_m62_china_2;☀I-153;␗I-153;␗​I-153;0;;;;;;;;;;;;;;;;;;;
i-16_type5_1935_china_shop;☀I-16 type 5;␗I-16 type 5;␗​I-16 5 型;0;;;;;;;;;;;;;;;;;;;
i-16_type5_1935_china_0;☀I-16 type 5, 1937;␗I-16 type 5;␗​I-16 5 型;6;;;;;;;;;;;;;;;;;;;
i-16_type5_1935_china_1;☀I-16 type 5;␗I-16;␗​I-16;7;;;;;;;;;;;;;;;;;;;
i-16_type5_1935_china_2;☀I-16-5;␗I-16;␗​I-16;2;;;;;;;;;;;;;;;;;;;
i-16_chung_28_shop;I-16 Chung 28;␗I-16 Chung 28;忠 28 甲;-1;;;;;;;;;;;;;;;;;;;
i-16_chung_28_0;I-16 Chung 28A, 1939;␗I-16 Chung 28;忠 28 甲;6;;;;;;;;;;;;;;;;;;;
i-16_chung_28_1;I-16 Chung 28;␗I-16;忠 28 甲;8;;;;;;;;;;;;;;;;;;;
i-16_chung_28_2;Chung 28;␗I-16;忠 28;3;;;;;;;;;;;;;;;;;;;
sb_2m_103u_china_shop;☀SB M-103U;␗SB 2M-103U;␗​SB-2 (M-103U);-1;;;;;;;;;;;;;;;;;;;
sb_2m_103u_china_0;☀SB series 14 2M-103U, 1940;␗SB 2M-103U;␗​SB-2 (M-103U);16;;;;;;;;;;;;;;;;;;;
sb_2m_103u_china_1;☀SB M-103U;␗SB 2M;␗​SB-2M;4;;;;;;;;;;;;;;;;;;;
sb_2m_103u_china_2;☀SB M-103U;␗SB 2M;␗​SB-2M;4;;;;;;;;;;;;;;;;;;;
p-40e_china_shop;☀P-40E-1;␗P-40E-1;␗​P-40E-1;0;;;;;;;;;;;;;;;;;;;
p-40e_china_0;"☀P-40E-1 ""Kittyhawk"", 1943";␗P-40E-1 Kittyhawk;␗​P-40E-1 战​鹰;8;;;;;;;;;;;;;;;;;;;
p-40e_china_1;☀P-40E-1;␗P-40E;␗​P-40E;2;;;;;;;;;;;;;;;;;;;
p-40e_china_2;☀P-40E;␗P-40;␗​P-40;1;;;;;;;;;;;;;;;;;;;
ki-27_otsu_china_shop;☀Ki-27 otsu;␗Ki-27 Otsu;␗​九​七​战​乙​型;0;;;;;;;;;;;;;;;;;;;
ki-27_otsu_china_0;"☀Ki-27 otsu ""Nate"", 1945";␗Ki-27 Otsu;␗​Ki-27 九​七​式​战​斗​机​乙​型;13;;;;;;;;;;;;;;;;;;;
ki-27_otsu_china_1;☀Ki-27 otsu;␗Ki-27;␗​九​七​战;5;;;;;;;;;;;;;;;;;;;
ki-27_otsu_china_2;☀Ki-27;␗Ki-27;␗​九​七​战;0;;;;;;;;;;;;;;;;;;;
hawk_iii_shop;☀Hawk III;Hawk III;霍​克 III;1;;;;;;;;;;;;;;;;;;;
hawk_iii_0;☀Hawk III, 1937;Hawk III;霍​克 III;7;;;;;;;;;;;;;;;;;;;
hawk_iii_1;☀Hawk III;Hawk III;霍​克 III;1;;;;;;;;;;;;;;;;;;;
hawk_iii_2;☀Hawk;Hawk;霍​克;1;;;;;;;;;;;;;;;;;;;
p-43a-1_china_shop;☀P-43A-1;␗P-43A-1;␗​P-43A-1;0;;;;;;;;;;;;;;;;;;;
p-43a-1_china_0;"☀P-43A-1 ""Lancer"", 1943";␗P-43A-1;␗​P-43A-1 枪​骑​兵;15;;;;;;;;;;;;;;;;;;;
p-43a-1_china_1;☀P-43A-1;␗P-43A;␗​P-43A;2;;;;;;;;;;;;;;;;;;;
p-43a-1_china_2;☀P-43;␗P-43;␗​P-43;0;;;;;;;;;;;;;;;;;;;
p-43a-1_shop;P-43A-1;P-43A-1;P-43A-1;same;;;;;;;;;;;;;;;;;;;
p-43a-1_0;"P-43A-1 ""Lancer"", 1942";P-43A-1;P-43A-1 枪​骑​兵;15;;;;;;;;;;;;;;;;;;;
p-43a-1_1;P-43A-1;P-43A;P-43A;2;;;;;;;;;;;;;;;;;;;
p-43a-1_2;P-43;P-43;P-43;same;;;;;;;;;;;;;;;;;;;
ki_43_3_ko_shop;☀Ki-43-III kō;␗Ki-43-III Ko;␗​一​式​战​三​型​甲;0;;;;;;;;;;;;;;;;;;;
ki_43_3_ko_0;"☀Ki-43-III kō ""Oscar"", 1945";␗Ki-43-III Ko Hayabusa;␗​Ki-43-IIIa 一​式​战​斗​机​三​型​甲 隼;5;;;;;;;;;;;;;;;;;;;
ki_43_3_ko_1;☀Ki-43-III kō;␗Ki-43;␗​一​式​战;7;;;;;;;;;;;;;;;;;;;
ki_43_3_ko_2;☀Ki-43-III;␗Ki-43;␗​一​式​战;4;;;;;;;;;;;;;;;;;;;
ki-45_hei_tei_china_shop;␗Ki-45 hei/tei;␗Ki-45 Hei/Tei;␗​二​式​复​战​丙​型​丁​装​备​机;0;;;;;;;;;;;;;;;;;;;
ki-45_hei_tei_china_0;"␗Ki-45 hei/tei ""Nick"", 1949";␗Ki-45 Hei/Tei Toryu;␗​Ki-45 改​ ​二​式​复​座​战​斗​机​丙​型​丁​装​备​机​ ​屠​龙;7;;;;;;;;;;;;;;;;;;;
ki-45_hei_tei_china_1;␗Ki-45 hei/tei;␗Ki-45 Hei/Tei;␗​二​式​复​战​丙​型​丁​装​备​机;0;;;;;;;;;;;;;;;;;;;
ki-45_hei_tei_china_2;␗Ki-45 hei;␗Ki-45;␗​二​式​复​战;4;;;;;;;;;;;;;;;;;;;
a6m2_zero_china_shop;☀A6M2;␗A6M2;␗​零​战​二​一​型;0;;;;;;;;;;;;;;;;;;;
a6m2_zero_china_0;"☀A6M2 Reisen model 21 ""Zeke"", 1943";␗A6M2 Reisen;␗​A6M2b 零​式​舰​上​战​斗​机​二​一​型;22;;;;;;;;;;;;;;;;;;;
a6m2_zero_china_1;☀A6M2;␗A6M2;␗​零​战​二​一​型;0;;;;;;;;;;;;;;;;;;;
a6m2_zero_china_2;☀A6M2;␗A6M2;␗​零​战​二​一​型;0;;;;;;;;;;;;;;;;;;;
a6m5_zero_china_shop;☀A6M5;␗A6M5;␗​零​战​五​二​型;0;;;;;;;;;;;;;;;;;;;
a6m5_zero_china_0;"☀A6M5 Reisen model 52 ""Zeke"", 1948";␗A6M5 Reisen;␗​A6M5 零​式​舰​上​战​斗​机​五​二​型;22;;;;;;;;;;;;;;;;;;;
